identifier,aaa,bbbb,cccc,dddd,title,creator,subjects,description,publisher,contributor,date,resource_type,format,language,source,relation,coverage,rights,card_url,image_url
U426_nichibunken_0184_0001_0000,426,0184,0001,0000,,,鯰；ナマズ，瓢箪；ヒョウタン,合戦に向かう鯰たち。全員、瓢箪の柄が入った青い着物をまとっており、体は人間のものである。向かって右側奥の鯰2体は手でひげをつかみ、前に向けている。網を片手に持った鯰もいる。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0184 ：大合戦図；ダイカッセンズ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0184_0001_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0184_0001_0000.jpg
U426_nichibunken_0184_0003_0000,426,0184,0003,0000,,,亡者；モウジャ，遊女；ユウジョ，女；オンナ,亡者たちの姿が黒い影で描かれている。頭部と上半身の骸骨と、髪に複数の簪を挿した遊女の亡者の姿が見える。遊女の亡者の中には、上からぶら下がり逆さまになっている者もいる。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0184 ：大合戦図；ダイカッセンズ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0184_0003_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0184_0003_0000.jpg
U426_nichibunken_0193_0001_0000,426,0193,0001,0000,,,鯰；ナマズ，鹿島大明神；カシマダイミョウジン,鯰が鹿島大明神や火事・親父・雷・大黒・浅草寺五重塔に対して謝っている。鯰は波の柄が入った青い着物と黄色い羽織を身にまとい、座って頭を下げ、両手をつき、文書を差し出している。袖から覗く手は人間のものである。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0193 ：差出し申御詫一札之事；サシダシモウスオワビイッサツノコト,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0193_0001_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0193_0001_0000.jpg
U426_nichibunken_0193_0002_0000,426,0193,0002,0000,,,火事；カジ，炎；ホノオ,擬人化された火事。炎が頭部になっており、体は人間のもので、青い講師の着物を着て、組んだ手で扇子を持っている。渦を巻き黄色くなっている部分が目にあたり、鼻と口は炎の輪郭で形作られている。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0193 ：差出し申御詫一札之事；サシダシモウスオワビイッサツノコト,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0193_0002_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0193_0002_0000.jpg
U426_nichibunken_0193_0004_0000,426,0193,0004,0000,,,五重塔；ゴジュウノトウ，浅草寺；センソウジ,擬人化された浅草寺の五重塔。頭部が五重塔で、体は人間。黒っぽい着物を着て座っている。塔の相輪が曲がり傾いている。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0193 ：差出し申御詫一札之事；サシダシモウスオワビイッサツノコト,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0193_0004_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0193_0004_0000.jpg
U426_nichibunken_0200_0001_0000,426,0200,0001,0000,,,鯰；ナマズ，地震；ジシン,人々から責められる鯰。全身が黒く、青い着物を身につけている。傍らでは子供の鯰が泣いている。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0200 ：〔鯰へのこらしめ；ナマズヘノコラシメ〕,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0200_0001_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0200_0001_0000.jpg
U426_nichibunken_0200_0002_0000,426,0200,0002,0000,,,焼死体；ショウシタイ，骸骨；ガイコツ,黒焦げの骸骨。大工の肩に左手を置き、右腕を上げて立っている。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0200 ：〔鯰へのこらしめ；ナマズヘノコラシメ〕,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0200_0002_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0200_0002_0000.jpg
U426_nichibunken_0207_0001_0000,426,0207,0001,0000,,,鯰；ナマズ,額に「江戸」「信州」とある2匹の大鯰が、人々に襲われている。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0207 ：〔江戸鯰と信州鯰；エドナマズトシンシュウナマズ〕,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0207_0001_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0207_0001_0000.jpg
U426_nichibunken_0210_0001_0000,426,0210,0001,0000,,,炎；ホノオ，火事；カジ,歌舞伎「暫」の鎌倉権五郎景政に扮した炎。柿色の素襖に巨大な太刀をはいて見得をきっている。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0210 ：四民不動礎吉例暫；ヨツノタミウゴカヌイシズエキチレイシバラク,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0210_0001_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0210_0001_0000.jpg
U426_nichibunken_0216_0001_0000,426,0216,0001,0000,,,鯰；ナマズ，地震；ジシン，落語；ラクゴ,落語家に扮して高座にあがる鯰。波模様の着流しに、黒の羽織という姿である。左手に扇子を持っている。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0216 ：二日はなし；フツカバナシ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0216_0001_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0216_0001_0000.jpg
U426_nichibunken_0217_0001_0000,426,0217,0001,0000,,,地震；ジシン，鯰；ナマズ,人のような腕脚を持つ鯰。紺色の着物をまとい、鉄砲を撃つ仕草を作っている。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0217 ：世直し拳；ヨナオシケン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0217_0001_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0217_0001_0000.jpg
U426_nichibunken_0219_0003_0000,426,0219,0003,0000,,,火事；カジ，炎；ホノオ,頭部が炎の化物。格子縞の浴衣を着て正座し、鉄砲を撃つ仕草を作っている。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0219 ：地震けん；ジシンケン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0219_0003_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0219_0003_0000.jpg
U426_nichibunken_0222_0001_0000,426,0222,0001,0000,なまづ；ナマズ,延寿,鯰；ナマズ，地震；ジシン,瓢箪柄の着物をきて座っている鯰。徳利を手に酒を勧めている。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0222 ：浮世四案鈔震雷火災心得の事；ウキヨシアンショウジシンカミナリカジココロエノコト,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0222_0001_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0222_0001_0000.jpg
U426_nichibunken_0222_0003_0000,426,0222,0003,0000,火の用心；ヒノヨウジン,延寿,炎；ホノオ，火事；カジ,人の体に、頭部が火炎の化物。盃を持って酒を受けている。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0222 ：浮世四案鈔震雷火災心得の事；ウキヨシアンショウジシンカミナリカジココロエノコト,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0222_0003_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0222_0003_0000.jpg
U426_nichibunken_0224_0001_0000,426,0224,0001,0000,,一魁斎芳年,瀬戸物；セトモノ，大将；タイショウ,茶器などの瀬戸物が寄り集まってできた、武者姿の化物。藍色の彩色がなされていて、長い鉾のようなものを持って立っている。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0224 ：百器夜行；ヒャッキヤギョウ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0224_0001_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0224_0001_0000.jpg
U426_nichibunken_0224_0003_0000,426,0224,0003,0000,,一魁斎芳年,鈴；スズ，巫女；ミコ，扇子；センス,4つの大きな鈴を頭につけた女。巫女の装束を着て踊っている。手には「神楽」と書かれた扇子を持っている。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0224 ：百器夜行；ヒャッキヤギョウ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0224_0003_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0224_0003_0000.jpg
U426_nichibunken_0224_0004_0000,426,0224,0004,0000,,一魁斎芳年,槍；ヤリ，毛玉；ケダマ,頭部が毛玉の化物。全身が緑色で、両手で槍を握っている。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0224 ：百器夜行；ヒャッキヤギョウ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0224_0004_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0224_0004_0000.jpg
U426_nichibunken_0224_0005_0000,426,0224,0005,0000,,一魁斎芳年,茶釜；チャガマ,頭部が茶釜の化物。緑の衣を着て、走っているようにみえる。手足には鋭い爪が生えている。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0224 ：百器夜行；ヒャッキヤギョウ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0224_0005_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0224_0005_0000.jpg
U426_nichibunken_0224_0006_0000,426,0224,0006,0000,,一魁斎芳年,如意；ニョイ，三つ目；ミツメ,如意が擬人化した化物。三つ目で、取っ手部分が角のようになっている。全身が赤く、腰簑をつけている。手の指は3本で、鋭い爪が生えている。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0224 ：百器夜行；ヒャッキヤギョウ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0224_0006_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0224_0006_0000.jpg
U426_nichibunken_0224_0007_0000,426,0224,0007,0000,,一魁斎芳年,箒；ホウキ，鳥；トリ,箒の化物。緑色の柄に相当する部分以外は、全身灰色である。羽が生えていて、鳥のように見え禍々しい。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0224 ：百器夜行；ヒャッキヤギョウ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0224_0007_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0224_0007_0000.jpg
U426_nichibunken_0224_0008_0000,426,0224,0008,0000,,一魁斎芳年,瓢箪；ヒョウタン,瓢箪の化物。かぶのようにもみえる。青い葉の部分が胴体で、白い実に目がついている。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0224 ：百器夜行；ヒャッキヤギョウ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0224_0008_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0224_0008_0000.jpg
U426_nichibunken_0224_0009_0000,426,0224,0009,0000,,一魁斎芳年,三味線；シャミセン,書見台の前に座る三味線の化物。赤い唐草模様の衣に身を包んでいる。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0224 ：百器夜行；ヒャッキヤギョウ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0224_0009_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0224_0009_0000.jpg
U426_nichibunken_0224_0010_0000,426,0224,0010,0000,,一魁斎芳年,鐃鉢；ニョウバチ,仏具の鐃鉢を頭にのせた化物。黒衣を身にまとい、腰が曲がっている。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0224 ：百器夜行；ヒャッキヤギョウ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0224_0010_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0224_0010_0000.jpg
U426_nichibunken_0224_0011_0000,426,0224,0011,0000,,一魁斎芳年,琵琶；ビワ，盲人；モウジン,琵琶が擬人化した化物。目を瞑り右手で杖をついており、盲人のようにみえる。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0224 ：百器夜行；ヒャッキヤギョウ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0224_0011_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0224_0011_0000.jpg
U426_nichibunken_0224_0013_0000,426,0224,0013,0000,,一魁斎芳年,冠；カンムリ，笏；シャク,冠が擬人化した化物。束帯姿で笏を持っている。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0224 ：百器夜行；ヒャッキヤギョウ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0224_0013_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0224_0013_0000.jpg
U426_nichibunken_0224_0014_0000,426,0224,0014,0000,,一魁斎芳年,木魚；モクギョ，達磨；ダルマ,達磨のように変化した木魚。全体が赤く、持ち手の部分が男の顔になっている。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0224 ：百器夜行；ヒャッキヤギョウ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0224_0014_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0224_0014_0000.jpg
U426_nichibunken_0225_0011_0000,426,0225,0011,0000,うし；ウシ,豊貞,牛；ウシ,頭部が牛の化物。袴を着け、刀に手をやって見得を切っている。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0225 ：大新板ばけ物ずくし；オオシンバンバケモノズクシ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0225_0011_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0225_0011_0000.jpg
U426_nichibunken_0225_0012_0000,426,0225,0012,0000,いぬ；イヌ,豊貞,犬；イヌ,頭部が白い犬の化物。たすき掛けで刀に手をやり、見得を切っている。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0225 ：大新板ばけ物ずくし；オオシンバンバケモノズクシ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0225_0012_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0225_0012_0000.jpg
U426_nichibunken_0225_0014_0000,426,0225,0014,0000,ろくろくび；ロクロクビ,豊貞,ろくろ首；ロクロクビ，女；オンナ,衝立の後ろから顔を出すろくろ首。白い首が長くうねり、行灯の前へ垂れている。赤い舌を出している。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0225 ：大新板ばけ物ずくし；オオシンバンバケモノズクシ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0225_0014_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0225_0014_0000.jpg
U426_nichibunken_0225_0015_0000,426,0225,0015,0000,一トつめ；ヒトツメ,豊貞,一つ目；ヒトツメ，子供；コドモ,湯飲みを持って座る一つ目の子供。頭が大きく、まだ前髪がある。赤い舌を突きだしている。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0225 ：大新板ばけ物ずくし；オオシンバンバケモノズクシ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0225_0015_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0225_0015_0000.jpg
U426_nichibunken_0225_0016_0000,426,0225,0016,0000,海ほうづ；ウミボウズ,豊貞,海坊主；ウミボウズ,海上に浮かぶ人型の影。坊主頭で黄色い目があり、赤い舌を出している。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0225 ：大新板ばけ物ずくし；オオシンバンバケモノズクシ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0225_0016_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0225_0016_0000.jpg
U426_nichibunken_0225_0017_0000,426,0225,0017,0000,つんべらぼうづ；ツンベラボウズ,豊貞,のっぺら坊；ノッペラボウ,人型の白い肉塊。頭部と思われる部分には、目や鼻などは一切無い。小さな子供が遊んでいるようにも見える。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0225 ：大新板ばけ物ずくし；オオシンバンバケモノズクシ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0225_0017_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0225_0017_0000.jpg
U426_nichibunken_0225_0018_0000,426,0225,0018,0000,火の玉；ヒノタマ,豊貞,人魂；ヒトダマ，火の玉；ヒノタマ,赤い火の玉。尾のような細く長い部分を上にして飛んでいる。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0225 ：大新板ばけ物ずくし；オオシンバンバケモノズクシ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0225_0018_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0225_0018_0000.jpg
U426_nichibunken_0225_0019_0000,426,0225,0019,0000,大かお；オオカオ,豊貞,大顔；オオカオ，女；オンナ,大きな女性の頭部。乱れ髪で目がつり上がり、何かを睨み付けている。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0225 ：大新板ばけ物ずくし；オオシンバンバケモノズクシ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0225_0019_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0225_0019_0000.jpg
U426_nichibunken_0225_0020_0000,426,0225,0020,0000,ほうづ；ボウズ,豊貞,坊主；ボウズ,僧形の化物。両目は黄色く、焦点があっていない。座して木魚を叩いている。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0225 ：大新板ばけ物ずくし；オオシンバンバケモノズクシ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0225_0020_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0225_0020_0000.jpg
U426_nichibunken_0225_0022_0000,426,0225,0022,0000,てい；テイ,豊貞,手；テ,巨大な両腕が、人間の男を放り投げている。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0225 ：大新板ばけ物ずくし；オオシンバンバケモノズクシ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0225_0022_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0225_0022_0000.jpg
U426_nichibunken_0225_0024_0000,426,0225,0024,0000,ゐじん；イジン,豊貞,異人；イジン,椅子に腰掛け、本を開いている異人。帽子をかぶり、洋服を着ている。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0225 ：大新板ばけ物ずくし；オオシンバンバケモノズクシ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0225_0024_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0225_0024_0000.jpg
U426_nichibunken_0225_0025_0000,426,0225,0025,0000,まめだ；マメダ,豊貞,豆狸；マメダヌキ,笠をかぶった子供。徳利と大福帳を手に持っている。上を向き赤い舌を出している。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0225 ：大新板ばけ物ずくし；オオシンバンバケモノズクシ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0225_0025_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0225_0025_0000.jpg
U426_nichibunken_0225_0026_0000,426,0225,0026,0000,たかにうど；タカニュウドウ,豊貞,高入道；タカニュウドウ,屋根越しにみえる巨大な影。人型で舌を出している。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0225 ：大新板ばけ物ずくし；オオシンバンバケモノズクシ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0225_0026_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0225_0026_0000.jpg
U426_nichibunken_0225_0027_0000,426,0225,0027,0000,ほうき；ホウキ,豊貞,箒；ホウキ，女；オンナ,振袖を着た箒の化物。赤い舌を出している。両腕はハタキになっている。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0225 ：大新板ばけ物ずくし；オオシンバンバケモノズクシ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0225_0027_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0225_0027_0000.jpg
U426_nichibunken_0225_0028_0000,426,0225,0028,0000,三つめ；ミツメ,豊貞,三つ目；ミツメ，入道；ニュウドウ,三つ目の化物。額の目がやや大きい。坊主頭で緑の着物を身につけ、肩に何か担いでいる。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0225 ：大新板ばけ物ずくし；オオシンバンバケモノズクシ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0225_0028_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0225_0028_0000.jpg
U426_nichibunken_0225_0030_0000,426,0225,0030,0000,ねこ；ネコ,豊貞,猫；ネコ,破れた簾から顔をのぞかせる猫。大きく開いた口には鋭い牙が並んでいる。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0225 ：大新板ばけ物ずくし；オオシンバンバケモノズクシ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0225_0030_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0225_0030_0000.jpg
U426_nichibunken_0225_0031_0000,426,0225,0031,0000,すいくハ；スイカ,豊貞,西瓜；スイカ，男；オトコ,頭部が西瓜の化物。赤い法被に褌姿で踊っている。顔面には逆三角形の口がついている。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0225 ：大新板ばけ物ずくし；オオシンバンバケモノズクシ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0225_0031_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0225_0031_0000.jpg
U426_nichibunken_0226_0033_0000,426,0226,0033,0000,,,鼠；ネズミ,木陰に見える鼠のような化物。全身が青い。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0226 ：化物の嫁入；バケモノノヨメイリ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0226_0033_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0226_0033_0000.jpg
U426_nichibunken_0226_0034_0000,426,0226,0034,0000,,,窓；マド，口；クチ,窓の奥にいる化物。いびつな口を開けている。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0226 ：化物の嫁入；バケモノノヨメイリ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0226_0034_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0226_0034_0000.jpg
U426_nichibunken_0226_0036_0000,426,0226,0036,0000,,,羽織；ハオリ，扇子；センス，亀；カメ,黒い羽織姿の化物。扇子を持ち腰には刀を差している。頭が大きく亀のようで、ぎょろりとした大きな目に、への字に曲がった口が特徴的である。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0226 ：化物の嫁入；バケモノノヨメイリ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0226_0036_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0226_0036_0000.jpg
